time,weathercode,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,sunrise,sunset,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,windspeed_10m_max,windgusts_10m_max,winddirection_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration
2014-04-01,1.0,14.7,4.6,10.5,12.4,1.4,8.0,2014-04-01T06:47,2014-04-01T19:28,0.0,0.0,0.0,0.0,18.1,28.4,218.0,20.36,2.72
2014-04-02,2.0,14.5,9.1,11.5,15.1,5.5,9.5,2014-04-02T06:46,2014-04-02T19:29,0.0,0.0,0.0,0.0,21.2,37.1,75.0,19.16,2.82
2014-04-03,3.0,14.5,8.0,10.5,13.1,4.1,7.3,2014-04-03T06:44,2014-04-03T19:30,0.0,0.0,0.0,0.0,21.6,33.8,60.0,20.84,2.97
2014-04-04,1.0,17.4,7.2,12.7,16.0,4.7,10.9,2014-04-04T06:42,2014-04-04T19:31,0.0,0.0,0.0,0.0,16.8,28.1,205.0,21.87,3.15
2014-04-05,3.0,18.8,9.7,14.3,18.0,7.8,12.7,2014-04-05T06:41,2014-04-05T19:32,0.0,0.0,0.0,0.0,17.8,24.8,120.0,13.47,2.64
2014-04-06,3.0,15.2,9.3,12.8,12.2,5.5,9.2,2014-04-06T06:39,2014-04-06T19:33,0.0,0.0,0.0,0.0,24.2,36.7,53.0,16.66,2.89
2014-04-07,51.0,12.1,8.3,9.9,8.4,4.7,6.1,2014-04-07T06:37,2014-04-07T19:34,0.1,0.1,0.0,1.0,23.8,40.7,28.0,15.72,2.18
2014-04-08,2.0,13.6,7.4,10.3,12.8,5.2,8.6,2014-04-08T06:36,2014-04-08T19:35,0.0,0.0,0.0,0.0,9.4,24.8,354.0,20.64,2.78
2014-04-09,0.0,15.8,5.7,11.8,14.8,3.3,10.3,2014-04-09T06:34,2014-04-09T19:37,0.0,0.0,0.0,0.0,12.5,22.3,201.0,22.94,3.14
2014-04-10,53.0,18.3,8.9,12.9,18.0,6.9,11.5,2014-04-10T06:32,2014-04-10T19:38,0.9,0.9,0.0,2.0,20.7,34.6,16.0,21.15,3.31
2014-04-11,63.0,11.9,9.2,10.5,9.9,7.4,8.8,2014-04-11T06:31,2014-04-11T19:39,13.8,13.8,0.0,13.0,12.8,36.0,290.0,11.47,1.52
2014-04-12,53.0,12.2,8.0,10.3,10.7,6.4,8.6,2014-04-12T06:29,2014-04-12T19:40,2.9,2.9,0.0,9.0,11.5,19.4,185.0,13.46,1.97
2014-04-13,1.0,13.9,8.3,11.0,12.5,6.1,9.3,2014-04-13T06:28,2014-04-13T19:41,0.0,0.0,0.0,0.0,13.4,22.7,210.0,22.09,2.85
2014-04-14,1.0,14.8,6.4,11.3,14.5,5.0,10.4,2014-04-14T06:26,2014-04-14T19:42,0.0,0.0,0.0,0.0,8.4,14.4,267.0,21.92,3.04
2014-04-15,1.0,16.7,7.2,12.6,15.5,5.2,11.0,2014-04-15T06:25,2014-04-15T19:43,0.0,0.0,0.0,0.0,12.4,22.0,174.0,23.95,3.46
2014-04-16,1.0,19.4,12.0,15.6,18.1,9.7,13.4,2014-04-16T06:23,2014-04-16T19:44,0.0,0.0,0.0,0.0,15.0,22.3,154.0,22.27,4.14
2014-04-17,1.0,18.4,11.3,14.4,18.4,9.8,13.1,2014-04-17T06:22,2014-04-17T19:45,0.0,0.0,0.0,0.0,19.3,27.7,29.0,21.87,3.59
2014-04-18,61.0,15.9,10.3,12.6,13.6,9.2,10.5,2014-04-18T06:20,2014-04-18T19:46,4.2,4.2,0.0,4.0,23.1,42.1,214.0,14.48,2.44
2014-04-19,53.0,16.7,11.3,13.9,15.4,9.1,11.6,2014-04-19T06:19,2014-04-19T19:47,0.7,0.7,0.0,2.0,19.7,37.1,187.0,20.67,3.57
2014-04-20,53.0,16.9,13.0,14.7,15.9,10.2,12.4,2014-04-20T06:17,2014-04-20T19:48,0.7,0.7,0.0,1.0,16.4,27.7,196.0,20.66,3.6
2014-04-21,0.0,17.3,11.9,14.7,17.1,10.5,13.6,2014-04-21T06:16,2014-04-21T19:49,0.0,0.0,0.0,0.0,12.7,22.0,188.0,24.44,3.64
2014-04-22,1.0,20.3,12.5,16.4,21.1,11.1,15.9,2014-04-22T06:14,2014-04-22T19:50,0.0,0.0,0.0,0.0,12.3,18.4,165.0,23.28,3.87
2014-04-23,3.0,19.8,13.1,16.5,22.6,12.6,16.8,2014-04-23T06:13,2014-04-23T19:51,0.0,0.0,0.0,0.0,15.5,20.9,128.0,20.87,3.57
2014-04-24,2.0,20.5,16.2,18.2,19.0,14.2,16.3,2014-04-24T06:11,2014-04-24T19:52,0.0,0.0,0.0,0.0,25.8,48.2,78.0,16.44,3.66
2014-04-25,1.0,17.8,12.4,14.8,18.4,11.5,14.4,2014-04-25T06:10,2014-04-25T19:54,0.0,0.0,0.0,0.0,15.8,26.3,348.0,21.24,3.1
2014-04-26,3.0,15.3,12.0,13.5,14.1,10.9,12.5,2014-04-26T06:08,2014-04-26T19:55,0.0,0.0,0.0,0.0,13.0,24.5,337.0,11.55,1.85
2014-04-27,53.0,17.0,10.8,13.6,17.5,9.8,12.4,2014-04-27T06:07,2014-04-27T19:56,1.2,1.2,0.0,3.0,19.7,27.0,32.0,16.45,2.59
2014-04-28,61.0,16.8,11.2,13.9,17.1,10.5,13.4,2014-04-28T06:06,2014-04-28T19:57,6.0,6.0,0.0,6.0,12.4,23.8,201.0,17.56,2.61
2014-04-29,51.0,17.2,12.9,14.9,16.7,10.9,13.6,2014-04-29T06:04,2014-04-29T19:58,0.5,0.5,0.0,2.0,18.7,32.4,215.0,19.35,2.82
2014-04-30,2.0,17.7,13.8,15.7,16.9,11.8,13.9,2014-04-30T06:03,2014-04-30T19:59,0.0,0.0,0.0,0.0,16.8,36.4,197.0,17.9,3.23
2014-05-01,51.0,17.5,12.7,15.2,16.2,11.0,13.6,2014-05-01T06:02,2014-05-01T20:00,0.1,0.1,0.0,1.0,15.8,24.8,206.0,21.21,3.39
2014-05-02,51.0,18.5,13.7,16.1,18.5,12.2,15.2,2014-05-02T06:00,2014-05-02T20:01,0.5,0.5,0.0,3.0,14.8,26.3,205.0,22.92,3.61
2014-05-03,1.0,19.5,13.3,16.6,20.0,12.6,16.4,2014-05-03T05:59,2014-05-03T20:02,0.0,0.0,0.0,0.0,14.8,21.6,157.0,22.57,3.75
2014-05-04,53.0,20.0,15.1,17.1,19.6,14.4,16.5,2014-05-04T05:58,2014-05-04T20:03,3.3,3.3,0.0,10.0,19.6,33.8,140.0,14.32,2.61
2014-05-05,61.0,18.0,13.4,16.2,20.4,10.7,15.3,2014-05-05T05:57,2014-05-05T20:04,4.6,4.6,0.0,5.0,25.5,34.6,333.0,19.27,3.2
2014-05-06,53.0,15.7,12.4,13.8,12.1,8.7,10.5,2014-05-06T05:56,2014-05-06T20:05,3.7,3.7,0.0,10.0,25.3,40.7,41.0,14.26,2.54
2014-05-07,3.0,15.4,11.3,13.2,11.9,7.8,9.6,2014-05-07T05:54,2014-05-07T20:06,0.0,0.0,0.0,0.0,26.3,42.5,52.0,14.9,2.74
2014-05-08,3.0,17.5,11.4,14.0,15.8,8.8,11.1,2014-05-08T05:53,2014-05-08T20:07,0.0,0.0,0.0,0.0,29.1,46.1,47.0,24.11,3.55
2014-05-09,61.0,13.6,12.5,13.2,14.0,9.1,11.2,2014-05-09T05:52,2014-05-09T20:08,15.6,15.6,0.0,21.0,25.8,40.7,16.0,2.64,0.72
2014-05-10,53.0,14.6,13.0,13.7,13.8,11.9,12.9,2014-05-10T05:51,2014-05-10T20:09,6.6,6.6,0.0,17.0,14.1,24.5,254.0,3.78,0.81
2014-05-11,63.0,17.8,13.6,15.2,17.6,13.1,14.9,2014-05-11T05:50,2014-05-11T20:10,5.5,5.5,0.0,9.0,11.7,23.8,211.0,12.63,2.0
2014-05-12,1.0,21.3,13.3,17.3,21.4,12.4,16.9,2014-05-12T05:49,2014-05-12T20:11,0.0,0.0,0.0,0.0,17.0,28.4,192.0,26.37,4.28
2014-05-13,2.0,19.2,14.0,16.3,20.3,12.6,15.6,2014-05-13T05:48,2014-05-13T20:12,0.0,0.0,0.0,0.0,16.1,24.1,38.0,21.86,3.46
2014-05-14,51.0,23.7,15.2,19.8,22.7,15.1,19.1,2014-05-14T05:47,2014-05-14T20:13,0.4,0.4,0.0,2.0,23.0,49.7,156.0,21.35,4.36
2014-05-15,1.0,20.4,14.8,18.6,19.7,14.0,16.8,2014-05-15T05:46,2014-05-15T20:14,0.0,0.0,0.0,0.0,25.1,42.5,242.0,23.48,4.58
2014-05-16,0.0,19.9,14.6,17.6,19.7,13.6,16.5,2014-05-16T05:45,2014-05-16T20:15,0.0,0.0,0.0,0.0,12.3,22.7,192.0,24.07,4.37
2014-05-17,1.0,19.4,14.3,17.1,19.0,13.4,15.9,2014-05-17T05:44,2014-05-17T20:16,0.0,0.0,0.0,0.0,15.3,25.6,228.0,27.01,4.61
2014-05-18,0.0,19.4,13.8,16.7,19.2,13.4,16.1,2014-05-18T05:43,2014-05-18T20:17,0.0,0.0,0.0,0.0,14.9,24.5,232.0,25.86,4.12
2014-05-19,1.0,20.3,14.6,18.0,21.7,13.8,17.9,2014-05-19T05:42,2014-05-19T20:18,0.0,0.0,0.0,0.0,13.7,19.4,201.0,25.15,4.43
2014-05-20,1.0,22.2,15.2,18.5,21.1,14.2,16.8,2014-05-20T05:41,2014-05-20T20:19,0.0,0.0,0.0,0.0,22.5,36.7,52.0,26.77,5.18
2014-05-21,2.0,21.8,14.7,18.1,21.3,13.6,17.1,2014-05-21T05:41,2014-05-21T20:20,0.0,0.0,0.0,0.0,18.7,29.9,36.0,27.18,4.69
2014-05-22,51.0,22.0,15.8,18.5,22.1,16.3,18.7,2014-05-22T05:40,2014-05-22T20:21,0.2,0.2,0.0,2.0,18.8,31.7,17.0,22.6,3.82
2014-05-23,3.0,20.4,14.9,17.8,22.0,15.8,18.5,2014-05-23T05:39,2014-05-23T20:22,0.0,0.0,0.0,0.0,12.6,24.5,337.0,23.96,3.88
2014-05-24,3.0,20.8,15.8,18.2,21.5,17.2,19.3,2014-05-24T05:38,2014-05-24T20:23,0.0,0.0,0.0,0.0,10.3,21.6,299.0,20.96,3.51
2014-05-25,51.0,22.1,17.4,19.9,23.9,18.7,21.3,2014-05-25T05:38,2014-05-25T20:24,0.1,0.1,0.0,1.0,7.8,18.7,224.0,23.14,4.03
2014-05-26,1.0,23.6,17.1,20.6,25.8,18.7,22.4,2014-05-26T05:37,2014-05-26T20:24,0.0,0.0,0.0,0.0,10.0,19.8,232.0,26.26,4.55
2014-05-27,1.0,24.3,17.7,21.7,26.2,18.5,23.1,2014-05-27T05:36,2014-05-27T20:25,0.0,0.0,0.0,0.0,12.4,21.2,213.0,26.0,4.76
2014-05-28,1.0,25.4,17.6,22.1,27.7,18.1,23.3,2014-05-28T05:36,2014-05-28T20:26,0.0,0.0,0.0,0.0,14.1,23.4,209.0,27.11,5.08
2014-05-29,51.0,27.4,18.2,23.0,28.5,19.2,24.2,2014-05-29T05:35,2014-05-29T20:27,0.3,0.3,0.0,2.0,20.0,28.4,197.0,26.24,5.27
2014-05-30,51.0,22.8,18.7,20.7,21.7,17.2,19.6,2014-05-30T05:35,2014-05-30T20:28,0.8,0.8,0.0,4.0,25.1,45.0,213.0,20.44,4.55
2014-05-31,55.0,20.8,16.8,18.6,19.5,14.9,17.2,2014-05-31T05:34,2014-05-31T20:28,8.6,8.6,0.0,13.0,25.1,45.0,238.0,16.97,3.26
2014-06-01,55.0,20.3,15.3,17.9,21.4,15.9,18.7,2014-06-01T05:34,2014-06-01T20:29,8.2,8.2,0.0,17.0,8.1,16.6,224.0,17.49,3.05
2014-06-02,53.0,20.7,15.2,17.8,22.1,15.6,18.7,2014-06-02T05:33,2014-06-02T20:30,5.1,5.1,0.0,14.0,7.9,17.3,126.0,18.89,3.3
2014-06-03,51.0,21.2,15.5,18.6,22.6,15.4,19.0,2014-06-03T05:33,2014-06-03T20:31,0.9,0.9,0.0,6.0,17.3,25.6,28.0,21.56,3.86
2014-06-04,53.0,21.4,17.4,19.0,20.1,17.7,18.8,2014-06-04T05:33,2014-06-04T20:31,5.4,5.4,0.0,15.0,25.0,41.8,52.0,16.11,2.86
2014-06-05,63.0,21.0,17.0,18.7,22.5,18.6,19.9,2014-06-05T05:32,2014-06-05T20:32,10.7,10.7,0.0,10.0,14.1,28.4,298.0,17.36,2.9
2014-06-06,61.0,20.6,17.2,18.5,21.3,17.1,18.8,2014-06-06T05:32,2014-06-06T20:33,10.2,10.2,0.0,20.0,19.0,33.1,311.0,10.17,1.84
2014-06-07,53.0,22.1,17.9,19.8,23.8,17.9,20.8,2014-06-07T05:32,2014-06-07T20:33,1.9,1.9,0.0,8.0,17.1,34.2,287.0,19.35,3.25
2014-06-08,3.0,23.0,17.2,19.9,24.8,19.3,21.4,2014-06-08T05:32,2014-06-08T20:34,0.0,0.0,0.0,0.0,22.5,32.8,21.0,22.56,3.85
2014-06-09,3.0,23.3,18.4,20.6,24.8,19.9,21.4,2014-06-09T05:31,2014-06-09T20:35,0.0,0.0,0.0,0.0,23.8,37.4,41.0,25.92,4.35
2014-06-10,2.0,26.1,18.7,21.7,28.7,19.8,23.2,2014-06-10T05:31,2014-06-10T20:35,0.0,0.0,0.0,0.0,21.6,33.1,30.0,27.66,5.02
2014-06-11,51.0,23.5,18.1,21.1,26.4,20.3,22.9,2014-06-11T05:31,2014-06-11T20:36,0.1,0.1,0.0,1.0,17.3,24.8,18.0,22.67,4.07
2014-06-12,1.0,23.9,16.9,20.8,25.1,17.5,21.6,2014-06-12T05:31,2014-06-12T20:36,0.0,0.0,0.0,0.0,19.7,33.5,17.0,25.17,4.64
2014-06-13,0.0,24.6,17.3,21.4,27.1,18.9,23.1,2014-06-13T05:31,2014-06-13T20:37,0.0,0.0,0.0,0.0,9.8,18.7,237.0,28.36,5.12
2014-06-14,1.0,26.3,18.6,23.1,29.4,19.8,25.0,2014-06-14T05:31,2014-06-14T20:37,0.0,0.0,0.0,0.0,11.3,20.2,228.0,27.66,5.29
2014-06-15,1.0,25.9,20.5,22.9,29.4,21.8,24.3,2014-06-15T05:31,2014-06-15T20:37,0.0,0.0,0.0,0.0,19.4,28.1,32.0,25.17,4.84
2014-06-16,1.0,24.8,20.1,22.3,29.4,22.0,24.8,2014-06-16T05:31,2014-06-16T20:38,0.0,0.0,0.0,0.0,14.6,25.2,55.0,23.91,4.53
2014-06-17,1.0,26.1,19.2,23.0,29.2,21.9,25.5,2014-06-17T05:31,2014-06-17T20:38,0.0,0.0,0.0,0.0,13.3,24.5,203.0,26.85,4.94
2014-06-18,1.0,27.3,20.2,23.9,31.1,22.4,26.3,2014-06-18T05:31,2014-06-18T20:38,0.0,0.0,0.0,0.0,20.1,30.2,238.0,26.16,5.24
2014-06-19,63.0,27.4,19.8,23.3,31.7,21.6,25.9,2014-06-19T05:31,2014-06-19T20:39,6.1,6.1,0.0,2.0,18.7,38.2,50.0,23.67,4.68
2014-06-20,63.0,21.1,18.9,19.8,21.4,17.4,19.3,2014-06-20T05:31,2014-06-20T20:39,9.5,9.5,0.0,11.0,24.9,49.0,263.0,18.26,3.25
2014-06-21,55.0,23.5,18.0,20.8,24.8,18.1,21.1,2014-06-21T05:32,2014-06-21T20:39,2.4,2.4,0.0,5.0,15.9,29.9,246.0,25.08,4.79
2014-06-22,51.0,22.7,15.9,20.1,23.3,16.6,20.8,2014-06-22T05:32,2014-06-22T20:39,0.2,0.2,0.0,2.0,11.3,26.3,309.0,24.8,4.35
2014-06-23,0.0,24.8,19.9,22.3,26.7,20.1,22.9,2014-06-23T05:32,2014-06-23T20:40,0.0,0.0,0.0,0.0,13.9,23.8,26.0,28.03,5.53
2014-06-24,0.0,27.0,18.4,22.8,28.4,18.4,23.2,2014-06-24T05:32,2014-06-24T20:40,0.0,0.0,0.0,0.0,10.5,20.2,71.0,29.76,6.01
2014-06-25,0.0,27.2,18.0,23.5,29.3,18.2,24.6,2014-06-25T05:33,2014-06-25T20:40,0.0,0.0,0.0,0.0,14.3,25.2,214.0,28.47,5.72
2014-06-26,2.0,30.0,23.1,26.1,32.4,23.9,27.6,2014-06-26T05:33,2014-06-26T20:40,0.0,0.0,0.0,0.0,19.6,32.4,222.0,28.74,6.52
2014-06-27,1.0,28.9,20.1,24.8,32.6,18.0,24.8,2014-06-27T05:34,2014-06-27T20:40,0.0,0.0,0.0,0.0,29.8,46.8,55.0,25.98,6.25
2014-06-28,51.0,23.9,19.3,21.4,21.8,17.4,19.1,2014-06-28T05:34,2014-06-28T20:40,0.1,0.1,0.0,1.0,32.4,52.2,49.0,25.74,5.57
2014-06-29,2.0,25.1,19.4,21.9,24.0,18.1,20.2,2014-06-29T05:34,2014-06-29T20:40,0.0,0.0,0.0,0.0,27.7,45.0,49.0,25.47,5.75
2014-06-30,1.0,26.9,19.4,22.8,28.8,18.9,23.0,2014-06-30T05:35,2014-06-30T20:40,0.0,0.0,0.0,0.0,22.4,36.4,44.0,28.64,5.86
2014-07-01,0.0,25.9,18.4,22.7,29.3,20.6,24.7,2014-07-01T05:35,2014-07-01T20:40,0.0,0.0,0.0,0.0,15.5,25.2,2.0,28.0,5.39
2014-07-02,0.0,27.2,20.4,23.5,28.0,20.9,23.8,2014-07-02T05:36,2014-07-02T20:40,0.0,0.0,0.0,0.0,26.8,40.7,38.0,28.52,5.97
2014-07-03,1.0,26.6,19.7,22.7,26.7,20.1,22.5,2014-07-03T05:36,2014-07-03T20:40,0.0,0.0,0.0,0.0,22.7,37.4,40.0,28.05,5.91
2014-07-04,51.0,24.3,19.9,21.6,22.5,19.2,20.8,2014-07-04T05:37,2014-07-04T20:39,2.3,2.3,0.0,9.0,26.3,46.1,13.0,18.64,4.15
2014-07-05,1.0,27.0,20.6,23.3,26.0,20.3,22.8,2014-07-05T05:37,2014-07-05T20:39,0.0,0.0,0.0,0.0,23.8,40.0,31.0,25.2,5.77
2014-07-06,0.0,27.9,19.6,23.5,28.1,20.6,23.6,2014-07-06T05:38,2014-07-06T20:39,0.0,0.0,0.0,0.0,25.7,40.0,53.0,28.58,6.23
2014-07-07,0.0,28.4,20.5,24.2,27.7,21.3,24.0,2014-07-07T05:39,2014-07-07T20:38,0.0,0.0,0.0,0.0,26.9,41.4,44.0,28.77,6.45
2014-07-08,2.0,29.2,21.1,24.7,29.5,22.8,25.4,2014-07-08T05:39,2014-07-08T20:38,0.0,0.0,0.0,0.0,22.2,36.0,45.0,27.99,6.23
2014-07-09,0.0,30.1,21.0,25.1,31.4,22.3,25.6,2014-07-09T05:40,2014-07-09T20:38,0.0,0.0,0.0,0.0,19.5,34.2,67.0,28.21,6.58
2014-07-10,0.0,28.4,21.1,25.1,33.2,23.4,27.9,2014-07-10T05:41,2014-07-10T20:37,0.0,0.0,0.0,0.0,15.7,24.8,48.0,28.16,5.8
2014-07-11,0.0,30.4,24.3,27.6,31.3,26.7,28.7,2014-07-11T05:41,2014-07-11T20:37,0.0,0.0,0.0,0.0,18.1,31.3,218.0,27.62,6.86
2014-07-12,53.0,28.7,23.0,25.9,30.6,25.5,27.8,2014-07-12T05:42,2014-07-12T20:36,0.9,0.9,0.0,2.0,16.5,29.2,238.0,25.12,5.57
2014-07-13,51.0,27.3,21.1,24.6,30.4,24.5,27.1,2014-07-13T05:43,2014-07-13T20:36,0.7,0.7,0.0,3.0,16.6,25.2,41.0,22.29,4.79
2014-07-14,0.0,28.8,21.9,25.2,29.6,23.8,25.9,2014-07-14T05:44,2014-07-14T20:35,0.0,0.0,0.0,0.0,21.8,34.9,44.0,27.39,6.33
2014-07-15,51.0,29.1,22.0,24.9,29.0,23.3,25.2,2014-07-15T05:44,2014-07-15T20:35,0.1,0.1,0.0,1.0,26.6,41.8,49.0,24.97,6.01
2014-07-16,63.0,25.4,22.9,23.9,25.8,23.4,24.8,2014-07-16T05:45,2014-07-16T20:34,22.2,22.2,0.0,10.0,23.9,39.2,41.0,15.08,3.66
2014-07-17,1.0,26.7,21.7,24.3,30.2,24.7,26.6,2014-07-17T05:46,2014-07-17T20:34,0.0,0.0,0.0,0.0,16.3,23.8,3.0,23.74,4.78
2014-07-18,51.0,26.9,20.8,24.2,29.9,23.5,26.5,2014-07-18T05:47,2014-07-18T20:33,0.1,0.1,0.0,1.0,11.9,19.4,348.0,23.1,4.67
2014-07-19,61.0,24.4,21.3,22.9,26.3,23.4,24.8,2014-07-19T05:48,2014-07-19T20:32,6.7,6.7,0.0,14.0,20.2,32.8,360.0,17.12,3.32
2014-07-20,53.0,26.5,21.4,23.8,29.0,23.1,25.8,2014-07-20T05:49,2014-07-20T20:31,4.1,4.1,0.0,12.0,17.9,34.2,14.0,20.79,4.11
2014-07-21,51.0,28.0,22.0,24.9,31.8,25.1,28.1,2014-07-21T05:49,2014-07-21T20:31,0.1,0.1,0.0,1.0,10.8,22.7,14.0,24.59,4.96
2014-07-22,0.0,29.8,22.0,25.6,33.1,24.5,28.0,2014-07-22T05:50,2014-07-22T20:30,0.0,0.0,0.0,0.0,19.9,32.4,63.0,27.64,5.87
2014-07-23,1.0,29.3,22.4,25.7,35.5,25.7,29.4,2014-07-23T05:51,2014-07-23T20:29,0.0,0.0,0.0,0.0,17.4,26.3,42.0,25.56,5.33
2014-07-24,61.0,27.6,22.9,25.1,31.6,27.1,28.7,2014-07-24T05:52,2014-07-24T20:28,1.7,1.7,0.0,2.0,11.3,23.8,337.0,21.44,4.23
2014-07-25,51.0,27.7,22.8,25.1,30.2,25.4,27.2,2014-07-25T05:53,2014-07-25T20:27,1.5,1.5,0.0,8.0,21.0,34.2,25.0,21.21,4.52
2014-07-26,1.0,29.8,23.3,26.1,32.0,25.8,28.2,2014-07-26T05:54,2014-07-26T20:27,0.0,0.0,0.0,0.0,21.4,33.5,30.0,24.27,5.4
2014-07-27,1.0,29.9,23.6,26.4,32.6,27.1,29.3,2014-07-27T05:55,2014-07-27T20:26,0.0,0.0,0.0,0.0,17.9,29.5,37.0,25.44,5.54
2014-07-28,2.0,30.8,23.8,26.8,35.2,27.4,30.1,2014-07-28T05:56,2014-07-28T20:25,0.0,0.0,0.0,0.0,18.9,31.3,54.0,26.1,5.72
2014-07-29,2.0,29.8,23.5,26.4,34.7,26.7,29.4,2014-07-29T05:57,2014-07-29T20:24,0.0,0.0,0.0,0.0,21.4,32.0,46.0,25.8,5.65
2014-07-30,3.0,29.7,23.8,26.4,32.2,26.4,28.6,2014-07-30T05:58,2014-07-30T20:23,0.0,0.0,0.0,0.0,21.7,33.1,41.0,22.78,5.29
2014-07-31,2.0,31.0,23.0,26.4,32.8,24.7,27.9,2014-07-31T05:59,2014-07-31T20:22,0.0,0.0,0.0,0.0,23.3,36.4,62.0,26.09,6.26
2014-08-01,0.0,30.5,23.2,26.4,32.0,24.3,27.5,2014-08-01T06:00,2014-08-01T20:20,0.0,0.0,0.0,0.0,23.6,39.6,52.0,25.16,6.08
2014-08-02,61.0,27.4,24.6,25.6,30.9,27.6,28.9,2014-08-02T06:01,2014-08-02T20:19,5.2,5.2,0.0,8.0,15.1,31.3,11.0,15.72,3.37
2014-08-03,51.0,28.0,23.7,25.6,31.9,27.5,29.3,2014-08-03T06:02,2014-08-03T20:18,1.5,1.5,0.0,7.0,9.9,32.8,304.0,20.03,4.06
2014-08-04,0.0,28.8,22.6,26.0,33.5,26.3,29.6,2014-08-04T06:03,2014-08-04T20:17,0.0,0.0,0.0,0.0,14.7,24.5,335.0,23.95,4.99
2014-08-05,2.0,31.2,23.8,27.0,35.2,27.4,30.0,2014-08-05T06:03,2014-08-05T20:16,0.0,0.0,0.0,0.0,23.2,35.3,27.0,24.89,5.71
2014-08-06,2.0,31.7,24.0,27.3,32.6,26.0,28.7,2014-08-06T06:04,2014-08-06T20:15,0.0,0.0,0.0,0.0,28.4,45.7,57.0,24.77,6.48
2014-08-07,51.0,29.6,24.2,26.5,32.5,25.8,28.8,2014-08-07T06:05,2014-08-07T20:13,1.1,1.1,0.0,4.0,23.4,36.4,47.0,18.96,4.63
2014-08-08,61.0,27.0,21.7,24.3,29.3,25.5,27.1,2014-08-08T06:06,2014-08-08T20:12,5.6,5.6,0.0,9.0,15.9,25.6,15.0,17.09,3.62
2014-08-09,2.0,29.1,21.8,25.6,29.8,24.6,27.3,2014-08-09T06:07,2014-08-09T20:11,0.0,0.0,0.0,0.0,16.5,29.5,41.0,22.47,5.17
2014-08-10,1.0,31.3,22.3,26.3,32.9,25.4,28.5,2014-08-10T06:08,2014-08-10T20:10,0.0,0.0,0.0,0.0,20.1,32.4,46.0,24.76,5.74
2014-08-11,1.0,31.3,23.4,26.6,32.7,26.5,28.7,2014-08-11T06:09,2014-08-11T20:08,0.0,0.0,0.0,0.0,21.7,34.9,50.0,25.02,5.83
2014-08-12,2.0,31.6,23.4,26.8,33.3,26.1,28.8,2014-08-12T06:10,2014-08-12T20:07,0.0,0.0,0.0,0.0,20.7,33.8,49.0,25.15,6.0
2014-08-13,1.0,31.6,23.3,26.8,32.0,25.9,28.1,2014-08-13T06:11,2014-08-13T20:06,0.0,0.0,0.0,0.0,26.3,41.0,57.0,25.52,6.38
2014-08-14,2.0,31.7,23.9,27.2,35.6,26.1,29.8,2014-08-14T06:12,2014-08-14T20:04,0.0,0.0,0.0,0.0,19.2,31.0,41.0,25.05,5.8
2014-08-15,2.0,30.2,22.9,26.4,34.1,27.1,30.5,2014-08-15T06:13,2014-08-15T20:03,0.0,0.0,0.0,0.0,10.5,25.6,313.0,24.6,4.92
2014-08-16,0.0,32.2,23.4,27.6,36.3,27.4,30.9,2014-08-16T06:14,2014-08-16T20:02,0.0,0.0,0.0,0.0,18.6,28.1,53.0,24.89,5.77
2014-08-17,55.0,29.9,22.4,26.1,32.3,22.9,27.7,2014-08-17T06:15,2014-08-17T20:00,3.9,3.9,0.0,9.0,27.1,41.0,29.0,21.37,5.04
2014-08-18,61.0,24.2,20.8,22.4,23.3,19.6,21.4,2014-08-18T06:16,2014-08-18T19:59,10.4,10.4,0.0,18.0,30.4,55.1,6.0,15.48,3.77
2014-08-19,2.0,26.6,22.1,24.0,25.3,21.4,22.7,2014-08-19T06:17,2014-08-19T19:57,0.0,0.0,0.0,0.0,27.5,43.6,47.0,19.68,5.61
2014-08-20,1.0,28.1,21.5,24.7,31.3,21.9,25.8,2014-08-20T06:18,2014-08-20T19:56,0.0,0.0,0.0,0.0,19.1,28.4,48.0,22.77,5.26
2014-08-21,1.0,27.8,21.9,24.9,32.4,24.8,28.0,2014-08-21T06:19,2014-08-21T19:54,0.0,0.0,0.0,0.0,12.4,21.6,55.0,23.18,4.65
2014-08-22,0.0,30.7,21.0,26.0,33.5,24.5,28.4,2014-08-22T06:20,2014-08-22T19:53,0.0,0.0,0.0,0.0,18.4,27.7,58.0,23.75,5.42
2014-08-23,0.0,30.3,23.0,26.0,31.3,24.6,27.0,2014-08-23T06:21,2014-08-23T19:51,0.0,0.0,0.0,0.0,25.4,40.3,62.0,23.69,5.75
2014-08-24,2.0,28.9,22.8,25.6,32.9,25.2,28.6,2014-08-24T06:22,2014-08-24T19:50,0.0,0.0,0.0,0.0,19.5,32.0,52.0,23.53,4.87
2014-08-25,51.0,27.3,23.6,25.3,27.9,23.5,25.9,2014-08-25T06:23,2014-08-25T19:48,0.1,0.1,0.0,1.0,31.2,49.0,36.0,18.77,4.59
2014-08-26,1.0,28.4,22.7,25.0,28.4,22.8,25.0,2014-08-26T06:24,2014-08-26T19:47,0.0,0.0,0.0,0.0,25.9,41.4,43.0,20.94,5.37
