code,area,date,median_salary,life_satisfaction,mean_salary,recycling_pct_x,population_size,number_of_jobs,area_size,no_of_houses,borough_flag,mean_recycle_pct,extended_pop_size,number_of_jobs_mean,total_hectar,recycling_pct_y
E09000028,southwark,2013-12-01,36198.0,7.58,43807.0,34.0,253036.0,150000.0,1300380.0,125566.0,1,20.9," 284,351 ","246,000","2,991",20.9
E09000029,sutton,2013-12-01,30061.0,7.49,33223.0,37.0,253036.0,150000.0,1300380.0,80510.0,1,32.95," 194,087 ","78,000","4,385",32.95
E09000030,tower hamlets,2013-12-01,46441.0,7.5,73376.0,28.0,253036.0,150000.0,1300380.0,109215.0,1,17.15,,"237,000","2,158",17.15
E09000031,waltham forest,2013-12-01,27977.79218303146,7.34,31143.0,33.0,253036.0,150000.0,1300380.0,99251.0,1,24.5," 253,389 ","75,000","3,881",24.5
E09000032,wandsworth,2013-12-01,31491.0,7.43,36917.0,20.0,253036.0,150000.0,1300380.0,136558.0,1,19.8," 302,305 ","129,500","3,522",19.8
E09000033,westminster,2013-12-01,36946.0,7.53,51094.0,21.0,253036.0,150000.0,1300380.0,119837.0,1,17.7,,"659,000","2,203",17.7
E09000001,city of london,2014-12-01,54710.0,6.593561064538308,82808.0,34.0,253036.0,150000.0,1300380.0,6003.0,1,23.75," 7,798 ","412,000",315,23.75
E09000002,barking and dagenham,2014-12-01,32698.0,7.32,36323.0,23.0,253036.0,150000.0,1300380.0,72668.0,1,18.7," 190,533 ","54,500","3,780",18.7
E09000003,barnet,2014-12-01,31162.0,7.54,34936.0,38.0,253036.0,150000.0,1300380.0,143948.0,1,27.2," 355,461 ","145,000","8,675",27.200000000000003
E09000004,bexley,2014-12-01,28505.0,7.52,31878.0,54.0,253036.0,150000.0,1300380.0,96186.0,1,41.5," 232,682 ","79,500","6,429",41.5
E09000005,brent,2014-12-01,29514.0,7.24,33484.0,35.0,253036.0,150000.0,1300380.0,114039.0,1,25.35," 307,220 ","120,500","4,323",25.35
E09000006,bromley,2014-12-01,27926.0,7.71,33458.0,48.0,253036.0,150000.0,1300380.0,136453.0,1,35.05," 312,248 ","125,500","15,013",35.05
E09000007,camden,2014-12-01,36748.0,7.25,44629.0,26.0,253036.0,150000.0,1300380.0,101214.0,1,25.15," 210,941 ","320,000","2,179",25.15
E09000008,croydon,2014-12-01,31154.0,7.35,34769.0,40.0,253036.0,150000.0,1300380.0,150992.0,1,27.8," 363,545 ","147,000","8,650",27.799999999999997
E09000009,ealing,2014-12-01,28825.0,7.6,32716.0,40.0,253036.0,150000.0,1300380.0,129631.0,1,31.3," 337,910 ","144,000","5,554",31.299999999999997
E09000010,enfield,2014-12-01,25805.0,7.45,29804.0,39.0,253036.0,150000.0,1300380.0,123400.0,1,27.65," 307,073 ","114,500","8,220",27.65
E09000011,greenwich,2014-12-01,28954.0,7.33,31690.0,34.0,253036.0,150000.0,1300380.0,105735.0,1,26.75," 254,017 ","82,000","5,044",26.75
E09000012,hackney,2014-12-01,33116.0,7.43,40241.0,25.0,253036.0,150000.0,1300380.0,105490.0,1,18.0," 237,843 ","109,500","1,905",18.0
E09000013,hammersmith and fulham,2014-12-01,33688.0,7.56,38677.0,21.0,253036.0,150000.0,1300380.0,83907.0,1,20.6," 178,334 ","139,500","1,715",20.6
E09000014,haringey,2014-12-01,30325.0,7.38,33616.0,37.0,253036.0,150000.0,1300380.0,106507.0,1,22.65," 247,026 ","81,500","2,960",22.65
E09000015,harrow,2014-12-01,26037.0,7.49,29957.0,45.0,253036.0,150000.0,1300380.0,88004.0,1,33.2," 237,234 ","82,000","5,046",33.2
E09000016,havering,2014-12-01,30003.0,7.62,33536.0,32.0,253036.0,150000.0,1300380.0,99619.0,1,24.2," 241,560 ","90,500","11,446",24.2
E09000017,hillingdon,2014-12-01,33984.0,7.63,42606.0,44.0,253036.0,150000.0,1300380.0,106917.0,1,34.1," 275,669 ","202,000","11,570",34.1
E09000018,hounslow,2014-12-01,33038.0,7.57,41473.0,35.0,253036.0,150000.0,1300380.0,98390.0,1,25.9," 253,036 ","150,000","5,659",25.9
E09000019,islington,2014-12-01,36751.0,7.36,59007.0,33.0,253036.0,150000.0,1300380.0,100258.0,1,22.0," 200,758 ","205,500","1,486",22.0
E09000020,kensington and chelsea,2014-12-01,30002.0,7.65,36844.0,25.0,253036.0,150000.0,1300380.0,85553.0,1,22.6," 154,609 ","141,000","1,238",22.6
E09000021,kingston upon thames,2014-12-01,30768.0,7.52,35833.0,46.0,253036.0,150000.0,1300380.0,65886.0,1,34.4," 159,166 ","85,000","3,726",34.4
E09000022,lambeth,2014-12-01,34491.0,7.41,44566.0,28.0,253036.0,150000.0,1300380.0,134852.0,1,21.6," 298,512 ","150,500","2,725",21.6
E09000023,lewisham,2014-12-01,29983.0,7.33,32256.0,17.0,253036.0,150000.0,1300380.0,121350.0,1,15.2," 277,264 ","79,500","3,532",15.2
E09000024,merton,2014-12-01,27539.0,7.64,31917.0,38.0,253036.0,150000.0,1300380.0,82282.0,1,28.45," 202,277 ","87,500","3,762",28.450000000000003
E09000025,newham,2014-12-01,29061.0,7.54,33619.0,17.0,253036.0,150000.0,1300380.0,106760.0,1,12.4," 303,632 ","86,500","3,857",12.399999999999999
E09000026,redbridge,2014-12-01,31127.0,7.55,33732.0,29.0,253036.0,150000.0,1300380.0,102396.0,1,21.65," 277,852 ","84,000","5,644",21.65
E09000027,richmond upon thames,2014-12-01,31533.0,7.54,36975.0,41.0,253036.0,150000.0,1300380.0,83540.0,1,35.421052631578945," 185,702 ","91,000","5,876",35.421052631578945
E09000028,southwark,2014-12-01,34612.0,7.43,40893.0,35.0,253036.0,150000.0,1300380.0,127217.0,1,20.9," 284,351 ","246,000","2,991",20.9
E09000029,sutton,2014-12-01,25797.0,7.6,30752.0,38.0,253036.0,150000.0,1300380.0,80810.0,1,32.95," 194,087 ","78,000","4,385",32.95
E09000030,tower hamlets,2014-12-01,48309.0,7.54,74087.0,28.0,253036.0,150000.0,1300380.0,109875.0,1,17.15,,"237,000","2,158",17.15
E09000031,waltham forest,2014-12-01,26484.0,7.64,28426.0,36.0,253036.0,150000.0,1300380.0,99640.0,1,24.5," 253,389 ","75,000","3,881",24.5
E09000032,wandsworth,2014-12-01,31085.0,7.47,35182.0,21.0,253036.0,150000.0,1300380.0,137757.0,1,19.8," 302,305 ","129,500","3,522",19.8
E09000033,westminster,2014-12-01,37260.0,7.45,51099.0,19.0,253036.0,150000.0,1300380.0,120367.0,1,17.7,,"659,000","2,203",17.7
E09000001,city of london,2015-12-01,54034.0,6.703297139994204,77754.0,31.0,253036.0,150000.0,1300380.0,6229.0,1,23.75," 7,798 ","412,000",315,23.75
E09000002,barking and dagenham,2015-12-01,33018.0,7.45,36705.0,19.0,253036.0,150000.0,1300380.0,73182.0,1,18.7," 190,533 ","54,500","3,780",18.7
E09000003,barnet,2015-12-01,30900.0,7.53,34730.0,37.0,253036.0,150000.0,1300380.0,145272.0,1,27.2," 355,461 ","145,000","8,675",27.200000000000003
E09000004,bexley,2015-12-01,29664.0,7.41,33367.0,52.0,253036.0,150000.0,1300380.0,96996.0,1,41.5," 232,682 ","79,500","6,429",41.5
E09000005,brent,2015-12-01,29987.0,7.55,34281.0,36.0,253036.0,150000.0,1300380.0,115598.0,1,25.35," 307,220 ","120,500","4,323",25.35
E09000006,bromley,2015-12-01,30444.0,7.54,35238.0,46.0,253036.0,150000.0,1300380.0,136864.0,1,35.05," 312,248 ","125,500","15,013",35.05
E09000007,camden,2015-12-01,36970.0,7.35,45489.0,25.0,253036.0,150000.0,1300380.0,101653.0,1,25.15," 210,941 ","320,000","2,179",25.15
E09000008,croydon,2015-12-01,30628.0,7.45,34199.0,38.0,253036.0,150000.0,1300380.0,152515.0,1,27.8," 363,545 ","147,000","8,650",27.799999999999997
E09000009,ealing,2015-12-01,28657.0,7.65,31980.0,43.0,253036.0,150000.0,1300380.0,130528.0,1,31.3," 337,910 ","144,000","5,554",31.299999999999997
E09000010,enfield,2015-12-01,26230.0,7.3,31041.0,36.0,253036.0,150000.0,1300380.0,123799.0,1,27.65," 307,073 ","114,500","8,220",27.65
E09000011,greenwich,2015-12-01,30497.0,7.23,33856.0,35.0,253036.0,150000.0,1300380.0,106883.0,1,26.75," 254,017 ","82,000","5,044",26.75
E09000012,hackney,2015-12-01,31566.0,7.31,38327.0,25.0,253036.0,150000.0,1300380.0,106748.0,1,18.0," 237,843 ","109,500","1,905",18.0
E09000013,hammersmith and fulham,2015-12-01,34652.0,7.68,38176.0,22.0,253036.0,150000.0,1300380.0,85267.0,1,20.6," 178,334 ","139,500","1,715",20.6
E09000014,haringey,2015-12-01,30072.0,7.26,33919.0,36.0,253036.0,150000.0,1300380.0,106640.0,1,22.65," 247,026 ","81,500","2,960",22.65
E09000015,harrow,2015-12-01,26770.0,7.65,31404.0,41.0,253036.0,150000.0,1300380.0,88414.0,1,33.2," 237,234 ","82,000","5,046",33.2
E09000016,havering,2015-12-01,30591.0,7.69,33850.0,32.0,253036.0,150000.0,1300380.0,100261.0,1,24.2," 241,560 ","90,500","11,446",24.2
E09000017,hillingdon,2015-12-01,32681.0,7.46,40529.0,44.0,253036.0,150000.0,1300380.0,107462.0,1,34.1," 275,669 ","202,000","11,570",34.1
E09000018,hounslow,2015-12-01,33717.0,7.54,43037.0,34.0,253036.0,150000.0,1300380.0,98787.0,1,25.9," 253,036 ","150,000","5,659",25.9
E09000019,islington,2015-12-01,36679.0,7.29,49576.0,29.0,253036.0,150000.0,1300380.0,100756.0,1,22.0," 200,758 ","205,500","1,486",22.0
E09000020,kensington and chelsea,2015-12-01,31524.0,7.78,38848.0,26.0,253036.0,150000.0,1300380.0,86537.0,1,22.6," 154,609 ","141,000","1,238",22.6
E09000021,kingston upon thames,2015-12-01,28635.0,7.71,31728.0,46.0,253036.0,150000.0,1300380.0,66412.0,1,34.4," 159,166 ","85,000","3,726",34.4
E09000022,lambeth,2015-12-01,34852.0,7.41,45180.0,29.0,253036.0,150000.0,1300380.0,136263.0,1,21.6," 298,512 ","150,500","2,725",21.6
E09000023,lewisham,2015-12-01,30932.0,7.14,32602.0,18.0,253036.0,150000.0,1300380.0,122818.0,1,15.2," 277,264 ","79,500","3,532",15.2
E09000024,merton,2015-12-01,30040.0,7.56,32907.0,35.0,253036.0,150000.0,1300380.0,82707.0,1,28.45," 202,277 ","87,500","3,762",28.450000000000003
E09000025,newham,2015-12-01,28886.0,7.73,33127.0,15.0,253036.0,150000.0,1300380.0,108810.0,1,12.4," 303,632 ","86,500","3,857",12.399999999999999
E09000026,redbridge,2015-12-01,29098.0,7.87,33182.0,28.0,253036.0,150000.0,1300380.0,102653.0,1,21.65," 277,852 ","84,000","5,644",21.65
E09000027,richmond upon thames,2015-12-01,32660.0,7.74,38060.0,41.0,253036.0,150000.0,1300380.0,83781.0,1,35.421052631578945," 185,702 ","91,000","5,876",35.421052631578945
E09000028,southwark,2015-12-01,36238.0,7.49,42316.0,35.0,253036.0,150000.0,1300380.0,128358.0,1,20.9," 284,351 ","246,000","2,991",20.9
E09000029,sutton,2015-12-01,27355.0,7.45,32427.0,35.0,253036.0,150000.0,1300380.0,81237.0,1,32.95," 194,087 ","78,000","4,385",32.95
E09000030,tower hamlets,2015-12-01,46681.0,7.48,67320.0,27.0,253036.0,150000.0,1300380.0,110791.0,1,17.15,,"237,000","2,158",17.15
E09000031,waltham forest,2015-12-01,29352.0,7.55,30911.0,35.0,253036.0,150000.0,1300380.0,100311.0,1,24.5," 253,389 ","75,000","3,881",24.5
E09000032,wandsworth,2015-12-01,31968.0,7.53,37251.0,21.0,253036.0,150000.0,1300380.0,138841.0,1,19.8," 302,305 ","129,500","3,522",19.8
E09000033,westminster,2015-12-01,39392.0,7.6,53316.0,17.0,253036.0,150000.0,1300380.0,121116.0,1,17.7,,"659,000","2,203",17.7
E09000001,city of london,2016-12-01,55487.0,6.676272836060255,79489.0,29.0,253036.0,150000.0,1300380.0,6306.0,1,23.75," 7,798 ","412,000",315,23.75
E09000002,barking and dagenham,2016-12-01,30994.0,7.5,37959.0,25.0,253036.0,150000.0,1300380.0,73914.0,1,18.7," 190,533 ","54,500","3,780",18.7
E09000003,barnet,2016-12-01,32623.0,7.47,35315.0,37.0,253036.0,150000.0,1300380.0,146730.0,1,27.2," 355,461 ","145,000","8,675",27.200000000000003
E09000004,bexley,2016-12-01,27977.79218303146,7.46,32666.0,53.0,253036.0,150000.0,1300380.0,96864.0,1,41.5," 232,682 ","79,500","6,429",41.5
E09000005,brent,2016-12-01,30699.0,7.67,36579.0,36.0,253036.0,150000.0,1300380.0,116649.0,1,25.35," 307,220 ","120,500","4,323",25.35
E09000006,bromley,2016-12-01,30861.0,7.6,35338.0,47.0,253036.0,150000.0,1300380.0,137564.0,1,35.05," 312,248 ","125,500","15,013",35.05
E09000007,camden,2016-12-01,37817.0,7.56,45644.0,27.0,253036.0,150000.0,1300380.0,102618.0,1,25.15," 210,941 ","320,000","2,179",25.15
E09000008,croydon,2016-12-01,31479.0,7.68,34474.205882352944,39.0,253036.0,150000.0,1300380.0,154559.0,1,27.8," 363,545 ","147,000","8,650",27.799999999999997
E09000009,ealing,2016-12-01,29241.0,7.42,34468.0,51.0,253036.0,150000.0,1300380.0,131249.0,1,31.3," 337,910 ","144,000","5,554",31.299999999999997
E09000010,enfield,2016-12-01,28918.0,7.29,33076.0,37.0,253036.0,150000.0,1300380.0,124471.0,1,27.65," 307,073 ","114,500","8,220",27.65
E09000011,greenwich,2016-12-01,30180.0,7.28,33568.0,35.0,253036.0,150000.0,1300380.0,108603.0,1,26.75," 254,017 ","82,000","5,044",26.75
E09000012,hackney,2016-12-01,32404.0,7.26,39387.0,27.0,253036.0,150000.0,1300380.0,107574.0,1,18.0," 237,843 ","109,500","1,905",18.0
E09000013,hammersmith and fulham,2016-12-01,35000.0,7.47,40291.0,23.0,253036.0,150000.0,1300380.0,85635.0,1,20.6," 178,334 ","139,500","1,715",20.6
E09000014,haringey,2016-12-01,29753.0,7.56,32799.0,36.0,253036.0,150000.0,1300380.0,106879.0,1,22.65," 247,026 ","81,500","2,960",22.65
E09000015,harrow,2016-12-01,30134.0,7.64,34743.0,40.0,253036.0,150000.0,1300380.0,89324.0,1,33.2," 237,234 ","82,000","5,046",33.2
E09000016,havering,2016-12-01,28906.0,7.53,33025.0,37.0,253036.0,150000.0,1300380.0,101273.0,1,24.2," 241,560 ","90,500","11,446",24.2
E09000017,hillingdon,2016-12-01,33093.0,7.68,39729.0,43.0,253036.0,150000.0,1300380.0,108171.0,1,34.1," 275,669 ","202,000","11,570",34.1
E09000018,hounslow,2016-12-01,36235.0,7.96,47577.0,30.0,253036.0,150000.0,1300380.0,99267.0,1,25.9," 253,036 ","150,000","5,659",25.9
E09000019,islington,2016-12-01,39894.0,7.38,52885.0,32.0,253036.0,150000.0,1300380.0,101783.0,1,22.0," 200,758 ","205,500","1,486",22.0
E09000020,kensington and chelsea,2016-12-01,30008.0,7.52,35249.0,26.0,253036.0,150000.0,1300380.0,86921.0,1,22.6," 154,609 ","141,000","1,238",22.6
E09000021,kingston upon thames,2016-12-01,30729.0,7.69,34343.0,47.0,253036.0,150000.0,1300380.0,66651.0,1,34.4," 159,166 ","85,000","3,726",34.4
E09000022,lambeth,2016-12-01,34670.0,7.35,41335.0,29.0,253036.0,150000.0,1300380.0,137610.0,1,21.6," 298,512 ","150,500","2,725",21.6
E09000023,lewisham,2016-12-01,32217.0,7.18,34588.0,18.0,253036.0,150000.0,1300380.0,124357.0,1,15.2," 277,264 ","79,500","3,532",15.2
E09000024,merton,2016-12-01,28224.0,7.62,34199.0,36.0,253036.0,150000.0,1300380.0,83215.0,1,28.45," 202,277 ","87,500","3,762",28.450000000000003
E09000025,newham,2016-12-01,30743.0,7.61,36946.0,14.0,253036.0,150000.0,1300380.0,110251.0,1,12.4," 303,632 ","86,500","3,857",12.399999999999999
E09000026,redbridge,2016-12-01,28237.0,7.57,32190.0,27.0,253036.0,150000.0,1300380.0,102707.0,1,21.65," 277,852 ","84,000","5,644",21.65
E09000027,richmond upon thames,2016-12-01,33329.0,7.71,38572.0,42.0,253036.0,150000.0,1300380.0,84294.0,1,35.421052631578945," 185,702 ","91,000","5,876",35.421052631578945
E09000028,southwark,2016-12-01,37159.0,7.37,42583.0,34.0,253036.0,150000.0,1300380.0,129740.0,1,20.9," 284,351 ","246,000","2,991",20.9
E09000029,sutton,2016-12-01,28318.0,7.66,34818.0,37.0,253036.0,150000.0,1300380.0,81628.0,1,32.95," 194,087 ","78,000","4,385",32.95
E09000030,tower hamlets,2016-12-01,45975.0,7.75,64345.0,28.0,253036.0,150000.0,1300380.0,113185.0,1,17.15,,"237,000","2,158",17.15
E09000031,waltham forest,2016-12-01,27455.0,7.67,30172.0,34.0,253036.0,150000.0,1300380.0,101284.0,1,24.5," 253,389 ","75,000","3,881",24.5
E09000032,wandsworth,2016-12-01,33405.0,7.64,37651.0,22.0,253036.0,150000.0,1300380.0,141579.0,1,19.8," 302,305 ","129,500","3,522",19.8
E09000033,westminster,2016-12-01,40000.0,7.68,53888.0,17.0,253036.0,150000.0,1300380.0,122024.0,1,17.7,,"659,000","2,203",17.7
E09000001,city of london,2017-12-01,56295.0,6.711399015905005,80655.0,29.0,253036.0,150000.0,1300380.0,6313.0,1,23.75," 7,798 ","412,000",315,23.75
E09000002,barking and dagenham,2017-12-01,28553.0,7.66,32093.0,25.0,253036.0,150000.0,1300380.0,74510.0,1,18.7," 190,533 ","54,500","3,780",18.7
E09000003,barnet,2017-12-01,32143.0,7.63,36818.0,37.0,253036.0,150000.0,1300380.0,148529.0,1,27.2," 355,461 ","145,000","8,675",27.200000000000003
E09000004,bexley,2017-12-01,30733.0,7.42,33857.0,52.0,253036.0,150000.0,1300380.0,97628.0,1,41.5," 232,682 ","79,500","6,429",41.5
E09000005,brent,2017-12-01,30134.0,7.79,35840.0,37.0,253036.0,150000.0,1300380.0,118013.0,1,25.35," 307,220 ","120,500","4,323",25.35
E09000006,bromley,2017-12-01,29819.0,7.31,34354.0,50.0,253036.0,150000.0,1300380.0,138422.0,1,35.05," 312,248 ","125,500","15,013",35.05
E09000007,camden,2017-12-01,38147.0,7.31,44970.0,30.0,253036.0,150000.0,1300380.0,103826.0,1,25.15," 210,941 ","320,000","2,179",25.15
E09000008,croydon,2017-12-01,32109.0,7.49,35839.0,38.0,253036.0,150000.0,1300380.0,157394.0,1,27.8," 363,545 ","147,000","8,650",27.799999999999997
E09000009,ealing,2017-12-01,30259.0,7.55,36039.0,49.0,253036.0,150000.0,1300380.0,132094.0,1,31.3," 337,910 ","144,000","5,554",31.299999999999997
E09000010,enfield,2017-12-01,29134.0,7.34,34096.0,36.0,253036.0,150000.0,1300380.0,125369.0,1,27.65," 307,073 ","114,500","8,220",27.65
E09000011,greenwich,2017-12-01,32635.0,7.47,35702.0,35.0,253036.0,150000.0,1300380.0,110983.0,1,26.75," 254,017 ","82,000","5,044",26.75
E09000012,hackney,2017-12-01,33618.0,7.34,42457.0,27.0,253036.0,150000.0,1300380.0,108770.0,1,18.0," 237,843 ","109,500","1,905",18.0
E09000013,hammersmith and fulham,2017-12-01,36972.0,7.34,45218.0,24.0,253036.0,150000.0,1300380.0,86609.0,1,20.6," 178,334 ","139,500","1,715",20.6
E09000014,haringey,2017-12-01,31442.0,7.6,35729.0,33.0,253036.0,150000.0,1300380.0,107620.0,1,22.65," 247,026 ","81,500","2,960",22.65
E09000015,harrow,2017-12-01,31255.0,7.79,39293.0,41.0,253036.0,150000.0,1300380.0,89980.0,1,33.2," 237,234 ","82,000","5,046",33.2
E09000016,havering,2017-12-01,29134.0,7.58,33432.0,37.0,253036.0,150000.0,1300380.0,101716.0,1,24.2," 241,560 ","90,500","11,446",24.2
E09000017,hillingdon,2017-12-01,33596.0,7.55,41156.0,40.0,253036.0,150000.0,1300380.0,108935.0,1,34.1," 275,669 ","202,000","11,570",34.1
E09000018,hounslow,2017-12-01,34119.0,7.34,42932.0,30.0,253036.0,150000.0,1300380.0,99824.0,1,25.9," 253,036 ","150,000","5,659",25.9
E09000019,islington,2017-12-01,39348.0,7.38,52752.0,29.0,253036.0,150000.0,1300380.0,102457.0,1,22.0," 200,758 ","205,500","1,486",22.0
E09000020,kensington and chelsea,2017-12-01,31678.0,7.31,38625.0,26.0,253036.0,150000.0,1300380.0,87276.0,1,22.6," 154,609 ","141,000","1,238",22.6
E09000021,kingston upon thames,2017-12-01,31308.0,7.6,36139.0,48.0,253036.0,150000.0,1300380.0,66924.0,1,34.4," 159,166 ","85,000","3,726",34.4
E09000022,lambeth,2017-12-01,35036.0,7.42,40458.0,30.0,253036.0,150000.0,1300380.0,138745.0,1,21.6," 298,512 ","150,500","2,725",21.6
E09000023,lewisham,2017-12-01,33294.0,7.31,35454.0,22.0,253036.0,150000.0,1300380.0,125961.0,1,15.2," 277,264 ","79,500","3,532",15.2
E09000024,merton,2017-12-01,29627.0,7.55,35907.0,37.0,253036.0,150000.0,1300380.0,83649.0,1,28.45," 202,277 ","87,500","3,762",28.450000000000003
E09000025,newham,2017-12-01,30770.0,7.47,38661.0,14.0,253036.0,150000.0,1300380.0,112628.0,1,12.4," 303,632 ","86,500","3,857",12.399999999999999
E09000026,redbridge,2017-12-01,29189.0,7.55,32792.0,24.0,253036.0,150000.0,1300380.0,103462.0,1,21.65," 277,852 ","84,000","5,644",21.65
E09000027,richmond upon thames,2017-12-01,32141.0,7.73,39407.0,42.0,253036.0,150000.0,1300380.0,84759.0,1,35.421052631578945," 185,702 ","91,000","5,876",35.421052631578945
E09000028,southwark,2017-12-01,37601.0,7.47,44008.0,35.0,253036.0,150000.0,1300380.0,132152.0,1,20.9," 284,351 ","246,000","2,991",20.9
E09000029,sutton,2017-12-01,27945.0,7.91,35113.0,50.0,253036.0,150000.0,1300380.0,82281.0,1,32.95," 194,087 ","78,000","4,385",32.95
E09000030,tower hamlets,2017-12-01,49369.0,7.51,75103.0,26.0,253036.0,150000.0,1300380.0,118012.0,1,17.15,,"237,000","2,158",17.15
E09000031,waltham forest,2017-12-01,28284.0,7.73,31049.0,32.0,253036.0,150000.0,1300380.0,102317.0,1,24.5," 253,389 ","75,000","3,881",24.5
E09000032,wandsworth,2017-12-01,33137.0,7.64,40076.0,22.0,253036.0,150000.0,1300380.0,143915.0,1,19.8," 302,305 ","129,500","3,522",19.8
E09000033,westminster,2017-12-01,42152.0,7.57,59878.0,19.0,253036.0,150000.0,1300380.0,123366.0,1,17.7,,"659,000","2,203",17.7
E09000001,city of london,2018-12-01,61203.0,6.6463669787017,90028.0,30.0,253036.0,150000.0,1300380.0,6451.0,1,23.75," 7,798 ","412,000",315,23.75
E09000002,barking and dagenham,2018-12-01,29995.0,7.52,32671.0,24.0,253036.0,150000.0,1300380.0,74923.0,1,18.7," 190,533 ","54,500","3,780",18.7
E09000003,barnet,2018-12-01,29927.0,7.55,36776.0,35.0,253036.0,150000.0,1300380.0,150737.0,1,27.2," 355,461 ","145,000","8,675",27.200000000000003
E09000004,bexley,2018-12-01,27977.79218303146,7.54,34496.0,54.0,253036.0,150000.0,1300380.0,97905.0,1,41.5," 232,682 ","79,500","6,429",41.5
E09000005,brent,2018-12-01,30366.0,7.71,35830.0,37.0,253036.0,150000.0,1300380.0,118707.0,1,25.35," 307,220 ","120,500","4,323",25.35
E09000006,bromley,2018-12-01,30762.0,7.57,35201.0,50.0,253036.0,150000.0,1300380.0,138976.0,1,35.05," 312,248 ","125,500","15,013",35.05
E09000007,camden,2018-12-01,39198.0,7.48,46502.0,31.0,253036.0,150000.0,1300380.0,104771.0,1,25.15," 210,941 ","320,000","2,179",25.15
E09000008,croydon,2018-12-01,33804.0,7.69,36880.0,47.0,253036.0,150000.0,1300380.0,159470.0,1,27.8," 363,545 ","147,000","8,650",27.799999999999997
E09000009,ealing,2018-12-01,29928.0,7.53,36304.0,53.0,253036.0,150000.0,1300380.0,133551.0,1,31.3," 337,910 ","144,000","5,554",31.299999999999997
E09000010,enfield,2018-12-01,29238.0,7.37,37030.0,33.0,253036.0,150000.0,1300380.0,125755.0,1,27.65," 307,073 ","114,500","8,220",27.65
E09000011,greenwich,2018-12-01,33163.0,7.54,36288.0,33.0,253036.0,150000.0,1300380.0,112884.0,1,26.75," 254,017 ","82,000","5,044",26.75
E09000012,hackney,2018-12-01,35286.0,7.5,40439.0,28.0,253036.0,150000.0,1300380.0,110037.0,1,18.0," 237,843 ","109,500","1,905",18.0
E09000013,hammersmith and fulham,2018-12-01,40972.0,7.72,44781.0,24.0,253036.0,150000.0,1300380.0,88140.0,1,20.6," 178,334 ","139,500","1,715",20.6
E09000014,haringey,2018-12-01,29801.0,7.35,34178.0,29.0,253036.0,150000.0,1300380.0,108820.0,1,22.65," 247,026 ","81,500","2,960",22.65
E09000015,harrow,2018-12-01,30553.0,7.65,35325.0,40.0,253036.0,150000.0,1300380.0,90680.0,1,33.2," 237,234 ","82,000","5,046",33.2
E09000016,havering,2018-12-01,30181.0,7.68,34484.0,37.0,253036.0,150000.0,1300380.0,101993.0,1,24.2," 241,560 ","90,500","11,446",24.2
E09000017,hillingdon,2018-12-01,31886.0,7.76,39670.0,37.0,253036.0,150000.0,1300380.0,109777.0,1,34.1," 275,669 ","202,000","11,570",34.1
E09000018,hounslow,2018-12-01,35935.0,7.85,46102.0,31.0,253036.0,150000.0,1300380.0,100735.0,1,25.9," 253,036 ","150,000","5,659",25.9
E09000019,islington,2018-12-01,40000.0,7.51,53489.0,29.0,253036.0,150000.0,1300380.0,102824.0,1,22.0," 200,758 ","205,500","1,486",22.0
E09000020,kensington and chelsea,2018-12-01,32976.0,7.23,42099.0,27.0,253036.0,150000.0,1300380.0,87611.0,1,22.6," 154,609 ","141,000","1,238",22.6
E09000021,kingston upon thames,2018-12-01,27977.79218303146,7.78,36282.0,49.0,253036.0,150000.0,1300380.0,67141.0,1,34.4," 159,166 ","85,000","3,726",34.4
E09000022,lambeth,2018-12-01,36200.0,7.22,44814.0,30.0,253036.0,150000.0,1300380.0,140288.0,1,21.6," 298,512 ","150,500","2,725",21.6
E09000023,lewisham,2018-12-01,29966.0,7.49,33493.0,28.0,253036.0,150000.0,1300380.0,126487.0,1,15.2," 277,264 ","79,500","3,532",15.2
E09000024,merton,2018-12-01,31182.0,7.84,34474.205882352944,39.0,253036.0,150000.0,1300380.0,84297.0,1,28.45," 202,277 ","87,500","3,762",28.450000000000003
E09000025,newham,2018-12-01,30392.0,7.54,37849.0,17.0,253036.0,150000.0,1300380.0,114474.0,1,12.4," 303,632 ","86,500","3,857",12.399999999999999
E09000026,redbridge,2018-12-01,27977.79218303146,7.54,31990.0,25.0,253036.0,150000.0,1300380.0,103924.0,1,21.65," 277,852 ","84,000","5,644",21.65
E09000027,richmond upon thames,2018-12-01,34027.0,7.7,40427.0,43.0,253036.0,150000.0,1300380.0,85141.0,1,35.421052631578945," 185,702 ","91,000","5,876",35.421052631578945
E09000028,southwark,2018-12-01,39998.0,7.34,48333.0,35.0,253036.0,150000.0,1300380.0,132970.0,1,20.9," 284,351 ","246,000","2,991",20.9
E09000029,sutton,2018-12-01,28853.0,7.88,32442.0,49.0,253036.0,150000.0,1300380.0,82978.0,1,32.95," 194,087 ","78,000","4,385",32.95
E09000030,tower hamlets,2018-12-01,49237.0,7.82,69806.0,23.0,253036.0,150000.0,1300380.0,120015.0,1,17.15,,"237,000","2,158",17.15
E09000031,waltham forest,2018-12-01,30298.0,7.46,32875.0,32.0,253036.0,150000.0,1300380.0,103029.0,1,24.5," 253,389 ","75,000","3,881",24.5
E09000032,wandsworth,2018-12-01,34501.0,7.65,45317.0,23.0,253036.0,150000.0,1300380.0,146162.0,1,19.8," 302,305 ","129,500","3,522",19.8
